Comments,,,,,,,,
All who are quite on SSR or posting against kangana are all involved,0,,,,,,,
Tbhi riya ko bchane aagyi thi diya,0,,,,,,,
wah kya raaz khul rahe hai,1,,,,,,,
"Tabhi uchal,uchal k  saare drugist ka support kar rai thi..Tapsee ka bhi naam aayega ab dekhna..",0,,,,,,,
Dia jalegi ab,0,,,,,,,
Inehe heroin nam deker janta nai bahut smman diya. Jabki yah nachania hai. Yah entertainer hai. Yah log bahut gande hai. Janta ko inka bycot kar inki okat bata deni chahiye,0,,,,,,,
Shameless people whole Bollywood is involved in drugs...,1,,,,,,,
"OMG, never expected it would be Diya Mirza",1,,,,,,,
"Kahin jaanboojhkar corona ka bahana toh nahin kar re ❓🙌🙏🇮🇳
#WARRIORS4SSR",1,,,,,,,
That's why she is smashing patriarchy,1,,,,,,,
"OMG, never expected it would be Diya Mirza",0,,,,,,,
Bhutt camp ki hai ye bhi,1,,,,,,,
🇮🇳🚩🙏💐👍👌🚩🇮🇳,1,,,,,,,
Didi ke kand karnepar 🤣🤣dum maro dum,1,,,,,,,
"Priyanka 
Lara
Dia",0,,,,,,,
M wait for Aliaa kab aayegi.,1,,,,,,,
1 bch gyi Sir 8vi.. Namrata shridkar hahaha,0,,,,,,,
"Such fake people..
They portray such a nice image  about themselves🙄",0,,,,,,,
Nahi ....... Mera maal pakda gaya oh my god diya tum aisa nahi kar sakti,0,,,,,,,
Deepika in jail “ DUM MARO DUM “😤,1,,,,,,,
bakwas he...ye ladki,1,,,,,,,
Didi ne kand kkr diya tha....master stroke🤣🤣🤣,0,,,,,,,
"Unbelievable ...
Hamari Chhorian Chhoron se kahin aage nikal chuki hain.",1,,,,,,,
dalo sali ko jail me,0,,,,,,,
Patriarchy wali 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,,,,,,,
Boycott Bollywood. Justice for Sushant Singh Rajput. #warrior4ssr #BharatForKangana #justicefordisha.,0,,,,,,,
Angel dia ko bhi boom boom chow chow🤣🤣wah re duniya..,1,,,,,,,
Half my life is false,0,,,,,,,
Khooni haseenai.,1,,,,,,,
Now I am excited to know other Bollywood actress name,0,,,,,,,
Dosto in nshediyo ke chakkar me main mudda sushant ka bhulaa rahe hai ye ncb vaale aur bad me drugs ka bhi mudda aise hi bhatkaa denge aur kisi bhi case ka koi karyvaahi nahi hoga aap dekhnaa yehi hoga par plz Hume yaad rakhnaa hai har Roz....,1,,,,,,,
Ye kitni bholi dikhti thi 😂,1,,,,,,,
"Didi ne kaand kar diya tha🤣🤣🤣 
Diya ko ghar me hi jalne denge, baad me bujhayenge...🤣🤣🤣
Saare hasinaayen hi hain, koi male nhi hai isme?",0,,,,,,,
Drugedy Bollywood boycott...,0,,,,,,,
Talented logo ki kadra karni chahiye👍👍👍👍,0,,,,,,,
It's look like boom boom😵 😂😂,1,,,,,,,
Agar aapko comedy vines pasand hai to mujhe subscribe kare aur maje kare aur maje le🤗🤗🤗🤗🤗🤗🤗,1,,,,,,,
Mahesh Bhatt kahan ha ???? Kuch bole na aashiq,0,,,,,,,
"Waiting for 
k atrina
K arishma
K ajol
K arn johr
K areena",1,,,,,,,
Omg😳😳😳😳😳,0,,,,,,,
You missed a name. ..... Namrata Shirodkar,1,,,,,,,
Bollywood mai ab koi dekhne layak nhi bache 😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉,1,,,,,,,
Disappointing news!,1,,,,,,,
Hahahaha Roses are Red Violets are blue Dia is a Druggie let's smash these druggies me and you #BoycottBollyeood #SavetheYouth,1,,,,,,,
Ye case bhi Seena-Bora jiasa hota ja raha he.,0,,,,,,,
Soooo you found her 😃,0,,,,,,,
Dia mirza what???😲😲😲,0,,,,,,,
Tabhi ye bahut kud rahi thi,1,,,,,,,
OMG gid,1,,,,,,,
It's a drug 🌲 tree 😂,1,,,,,,,
“ Didi ne kaand kar diya tha “ 🤣😂🤣😂😂🤣,0,,,,,,,
Gender equality krte krte ye sb to jada hi khiladi nikli. Ab feminist khaaaa bolne k lie yes we r proud bcz yaha ldkiyan ldko se bahut aage hai🤣🤣🤣,1,,,,,,,
Hahahahaha 😂🤣😹,0,,,,,,,
Dia Mirza ... can’t believe 😳😳😳,0,,,,,,,
"All these Anti-nationals should be punished severely & not spared at any cost. Enough is Enough! They have been eating into our country like termites with no sense of loyalty to the Nation. All traitors should be exposed & punished for Life.🇮🇳
#SSRIANSSTAND4JUSTICE
#VSTAND4TESSRSMUDERS
SSR IS A MIRACLE IN THE MAKING EVEN THOUGH HE'S NOT PHYSICALLY PRESENT...SSR WON'T STOP TILL JUSTICE IS ACHIEVED..👍
🇮🇳🔥🙌🙏
#BOYCOTTIPLT20
#VSTAND4SSR #VSTAND4JUSTICE
#VSTAND4INDIA
#WARRIORSROAR4SSR
#WARRIORSROAR4INDIA
#WAKEUP4INDIA
#SPEAKUP4INDIA #SPEAKUP4SSR
#BOYCOTTBOLLYWOODMAFIA
#BOYCOTTBOLLYWOODBRANDS
#BOYCOTTBOLLYWOODGANGS
#BOYCOTTANTIINDIAMAFIA
#BOYCOTTBIGBOSS14
#BOYCOTTKBC",0,,,,,,,
Dia,0,,,,,,,
Boycott bollywood. Shame on bollywood.,1,,,,,,,
is liye pura bollywood us nashedi druggist RHEA ko support kar raha tha 😁😁 unki supplier to ander gayi Ab pura nashedi druggist ganjedi bollywood Barbaad hoga,0,,,,,,,
😂😂😂😂😂😂😂 🙈😎👍,1,,,,,,,
😂😂😂hahahhahaaaa,0,,,,,,,
Hamari choriya bhi choro se kam hai kya,1,,,,,,,
Sab mile hai,1,,,,,,,
"Looks like janana show
Where r boys
Party is incomplete without boys
Bad Boys",1,,,,,,,
Environment save kr rhi thi,1,,,,,,,
Everyone is reporting on Deepika but not as much as you Dr. Deepika etc etc. Now on drug thing please be fair always tRgetting dipika no other channel does . Even rhea is not targeted this way.,1,,,,,,,
Why I m not surprise.,1,,,,,,,
Bajate rho😂😂😂😂😂,0,,,,,,,
Gf bf ka chakkar kharab hai pura ek gaya to dusra b bura fasta hai,0,,,,,,,
Ganjedi tollywood,0,,,,,,,
Oh my god ...yeh kya ho raha hain😂😂😂😂😂😂 inko dallo sab ko jail mai magr alag alag jail mai nhi toh yeh log jail mai hi sab mill k drug party krne lag jayege,1,,,,,,,
Isliy ye riya ko support kr rhi the,1,,,,,,,
MATLAB D for Deepica nhi Diya h?,0,,,,,,,
Boycott to bollywood drugy mafia 😠😠,0,,,,,,,
Oh no can't believe,1,,,,,,,
Bhut gyan pelti hai.. soft spoken banti hai...CAA ka oppose kr rhi thi.. song bhi ga rhi thi......hm dekhenge....ab NCB dekhegi...shi niptenge,0,,,,,,,
"We need to focus to find out  of all five muderer of the Sushant 
and Disha .
Those muderer must be into the jail and then hanged.",1,,,,,,,
"Dia mirza bhi toh tukde tukde Gang me गई थी.
Kitna aasan hai inko expose karna 😂😂😂",1,,,,,,,
"Roses are red,brinjal is blue..",0,,,,,,,
"Abhi Abhi, Zara Zara Bahekta Hai song suna hai . Main ro raha hoon , bus ab aur naam nahin",1,,,,,,,
Dia ne pudiya liya😂😂,0,,,,,,,
"NOT EVEN A SINGLE PERSON WHOSE NAMES ARE OUT, WOULD EITHER BE ARRESTED OR INQUIRED, PEOPLE WILL FORGET THIS SOON AND OBVIOUSLY THEY WONT BE SUMMONED , THEY ARE NOT EVEN RELATED TO SSR MURDER, WE SHOULD BE MORE FOCUSED ON CBI INQUIRY RATHER THAN THESE NAME COMING OUT AS WE ALREADY ARE BOYCOTTING BOLLYWOOD",0,,,,,,,
"GUTTER BOLLYWOOD . KANGNA RANAUT ABSOLUTELY RIGHT. 
99 PERCENT DRUGGIES  BOLLYWOOD. 
SABKO JAIL DO.",0,,,,,,,
#Boycott Bollywood 😡😡😡,0,,,,,,,
Kya hai yaar ye sab...sab ok jail me dalon Gandagi faila rahe,1,,,,,,,
"Another ""D"" 😁😁",0,,,,,,,
"Sir sap pura chain raath liya...badhai ho😅😅
Hasina to aa gayi....daku log kaha hai😆😆",1,,,,,,,
Yeah bhi tukde tukde gang ki membar hai.👍 Tabhi ye desh ke khilaf bolti hai .desh ke bachho ko drugs ka aadi banate hai.,1,,,,,,,
Bhai tu bahut maje lekar bolta hai👍,0,,,,,,,
"Ye tho modi ji k savacch bharat abiyan se bhi jyada interesting h😂😂
At the starting of 2020- go corona go
Nd now end of the 2020 go druggies go🤣 super stars ka lol ho gya 😅",0,,,,,,,
Rings rings Aan Milo sajna,0,,,,,,,
Everything is connected here,1,,,,,,,
Didi ne kaand kardiya tab karke 😂😂,1,,,,,,,
"CBI ko hamne haua bana rakha hai, How many closure/conviction reports has CBI given till now. Most of the closure/conviction reports were against very common people.",1,,,,,,,
But justice for Sushant Singh Rajput 🙏 plzzz,1,,,,,,,
Mai apni video record karke tv main popcorn khate khate dekhungi lekin bollywood nahi.. Yuck bollywood,0,,,,,,,
Eaaaa. Isliye diya mirza bacha rahe the insobko.,0,,,,,,,
waiting for tapsi pannu😂,1,,,,,,,
"seems very soon we will get to know about ""PINK"", ""Raseeli"" and ""Dirty Picture"" too... who came out with their useless support to the witch",1,,,,,,,
Grt ...catch all the fishes 😂😂,1,,,,,,,
OMG Diya mirza....tabhi rhea ka saport kar rahi thi.,1,,,,,,,
Arrey bhaiii ladko ke naam b to bataoo.......ye baat theek nahi h bhaii ....ye nainsafi h......social media per inko b thodi beizzati milni chahiye......equality rakho bhii,0,,,,,,,
Cannot believe Dia Mirza can indulge in drugs....bcox she was into very Organic kind of living .🤔,0,,,,,,,
They all r genius Sir... Special Diamonds of Bollywood,1,,,,,,,
Who's left🙄🙄,1,,,,,,,
"Shurakshit kaale diya k baal charas gaje ka hai😂😂😁😁😀😀😀😃😄😄😄😄inlogo k liye ek badhi si rat trap Banwao aur sabko inke"" charas aur gaje ""k saath ek tapu pr chhod aaw😁😁 vhi party karenge....😂😂",0,,,,,,,
They are so fake... Whole Bollywood is fake.. Aur Hum Baith kr yeh Soch rhe K yaar Hum itna diet kr rhe workout kr rhe sala hota hi kuch nhi.. Slim Rehne ka formula hi kuch alag hai yahan😕😕,0,,,,,,,
Those heroine who support reha one by one name will come out. Kangana is right.bollywood all golmal,1,,,,,,,
phli wali hasina nhi hai sir😅,0,,,,,,,
Ohhh tabhi sab ki sab reha ko support kar rahi thi ..dekhna tapsi pannu ka nam bhi ayenga,0,,,,,,,
Jail mai dalo Bollywood druggist koi..,0,,,,,,,
"Jo bhi nashe k supporters hai vo rhea ko support kar rahe hai 
Kash kash thali wali ka link bhi nikal aaye🤞🤞",1,,,,,,,
Fake feminist /social issue ambassador bhi he. Glow and slim powder ka raaz nikal raha he.,0,,,,,,,
*why dis kolaveri D*,0,,,,,,,
I luv u sibkant,1,,,,,,,
Jo sali ria ko support kar rhi thi bc sb nashedi h,0,,,,,,,
Tbhi kisk divorce huaa h,0,,,,,,,
"Bahut sahi
Rascals ko high remand pr liya jae
.....",0,,,,,,,
Omg really,1,,,,,,,
My favourite is also doing this work.  OMG!!!!,1,,,,,,,
Corona mai bollywood per attack in a positive way......🤣🤣🤣🤣🤣,1,,,,,,,
Abhi to vidya.. sonam.. katrina sbke name samne aane hai  ... priyanka sochti hogi sala mei to bach gyi.. nick se shadi krke..  wrna teri bhi hawaye udti..,1,,,,,,,
what about the DESI BOYS?? no heroes?,0,,,,,,,
NCB AGAR JAIL MAY BHARNE LAGI TO BOLLYWOOD KUCH BUDDHE AUR BUDDHI HERO HEROINE BACHEGI 80s 60s 50s ke .....😁😁😁😁,1,,,,,,,
Sir suwr bhavskar ka nam nahi aaya...I'm waiting for her...Phatake jalane hain sir.,0,,,,,,,
Waah yeh v aa gyi...sab shant ladkiya criminal nikli,0,,,,,,,
Es lyi Bollywood ek dusri ka support karti thi ab ae ka true color this so call actors actores and film directors,1,,,,,,,
Zara zara bahkta h aaj to mera tan badan......😁😁😁,0,,,,,,,
Yaqeen Nahin ho rahi hai Yaar Diya bhi🤔🤔🤔,1,,,,,,,
Diya mirza  tumney bhi drugs liya   tumko naa bhool paayenge 😁😁😁,1,,,,,,,
Meko ek baat batao..ladke drugs lete h to aankhe andar chli jati h .. raped jaise lgte h ..look at Fardeen Khan and sanjay dutt ofcourse..but girls leti h to aur chamkti h ..kse ?,1,,,,,,,
Yeh hamesha se kitni sabhya lady  banti thi,1,,,,,,,
Hahaha ye kya ho raha hai🤣🤣🤣,1,,,,,,,
😁😁 ड्रग्गी वूड,1,,,,,,,
Haseena hasi aur drug mein phasi😂,1,,,,,,,
Ye roses are red waali hai...dekho dosto,1,,,,,,,
Isiliye sare bollywood bale drugies k sath khade ho rhe hain kyonki unko pta hai ki iski kalikh unke tk bhi pahunchne bali hai,1,,,,,,,
"Hahahahahahhahahah hahahahahahahha
 hahabahhahaha  tabhi support Kar r thi 
Thuuuu hai aise Bollywood ko😂😂",1,,,,,,,
Bahut badeya maza aa gya 👍,1,,,,,,,
Are ye batao koi giraftaar bhi hoga ki khali vaha khelwad hi ho raha hai pakda pakdi jab koi bada naam giraftaar ho jayega tab kanoon our prashashan per bharosha hoga anyatha kabhi nahi,1,,,,,,,
Salman bdve ka naam Kb aave ga.,1,,,,,,,
O. Bhaiiii yahan NCB ki team kam padd gayi .............or jaya bachchan thali ke pichhe padi huyi h...........apni age ka b koi fayda nahi hua ...isse .......ab bhi....mahanalayak ki nalayika bani huii h,0,,,,,,,
Isliye kutia ria tai ko support kar rhi thi,1,,,,,,,
No more corona for any investigation time yarrr pls god,1,,,,,,,
"What??😱
I really use to admire her...vaise shaq tha jb isne anuraag ko support kiya tha...mgr still...dia 😠😠😠",0,,,,,,,
"Kux deen bd ap sb ko kuch or naam aayenge jo kuch months se trend me h like Pannu, Bhaskar 😂😂😂😂",0,,,,,,,
Omg!,0,,,,,,,
"Involvements of Bollywood in Drugs rackets proved now. Poora saaf kardalo. Abhi Parallely politicians involvements bahar aana chahiye. Because they r main root cause for all these,  particularly Maharashtra politicians.",0,,,,,,,
hahaha....man! we all knew now its with evidences,1,,,,,,,
Bollywood ki thali me ho gaya ched.... Ab kya bologi jayabachan dadi,1,,,,,,,
"Good one sir , your video rocking",0,,,,,,,
Wait kariye sir Alia aur Anuska ka bhi naam aayega,0,,,,,,,
Baba re varsak ssr ki mout pr sb chup the pura k pura bollywood  nsedi hai ab to gaya bollywood,1,,,,,,,
😂😂,1,,,,,,,
Baap re badhi natural ban rahi thi...😂😂😂😂😂,0,,,,,,,
Ab anurag Deepika aur diya aur Rhea sab saath milkar drugs party banayenge .. NCB ke office mein👍,1,,,,,,,
Diya mirza 😣,0,,,,,,,
"D दीपिका
D दीया
ये क्या हो R ""रिया"" 😄😄😄😄",1,,,,,,,
Sab ek hi thali k chhate patte hei...,0,,,,,,,
I think towns of drug peddlers r in Bollywood 🙄🙄🙄🙄every heroin hv one talent manager that manager involved in drug 🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆,1,,,,,,,
Mindblown 🤯🤯🤯🤯 never in a million years would I have thought that it’d be her!!,1,,,,,,,
"Ab ye bta do bhai kon drug nhi leta Bollywood me,yaar justice for sushant,,CBI kya kr rhi h,ye drug or drug vale bhaad me jaye",0,,,,,,,
Omg!!!!!! Eagerly waiting to know more names of bitches,0,,,,,,,
"That is why she was posted against kangana.
I thought being an outsider she would definitely support kangana. But due to drug, she also against kangana.",1,,,,,,,
Hey bagwan yeh to sarre nashedii hai,0,,,,,,,
Baba black sheep,0,,,,,,,
"*Diya Mirza Banana Leaf Par Joint Marti Hain* 
😂😂😂😂😂",0,,,,,,,
Bollywood nashedi ganjedi hai,1,,,,,,,
Riya और dipu को क्या करेगा एक शादी करनी है और एक प्रेगनेंट है,1,,,,,,,
"दीपिका का नाम देखकर ज्यादा आश्चर्य नही हुआ, लेकीन दिया को देखकर नही लगता था यार..",0,,,,,,,
Justice for ssr and disha,0,,,,,,,
😂😂😂😂,0,,,,,,,
How come the drug was entering Maharastra without knowledge of Maharastra Govt/Police-There is a Big Messy,0,,,,,,,
Diya was talking so much....she was telling so much about Kangana.....Kangana is atleast open and true and shows what she is unlike u Bimboos......Diya and Drugee deepika,0,,,,,,,
Riya kaise hasina hui.  ... o to guriya hai jo puriya bechti hai,1,,,,,,,
"Yes my idea was right. She was miss asia Pacific, 2nd woman who got that recognition. 2004-2005's superhit actress she was. Now smash patriarchy all together. 🤣",1,,,,,,,
"RIA, JAYA, SARA, DIYA sab gaya😄",0,,,,,,,
Antinational hai sb sale caa nrc ka prtst kr rhe thy,1,,,,,,,
An milo sajana 😀😀,0,,,,,,,
😱😱😱😱😱😱😱😱😱,1,,,,,,,
Candle wali mam liberal gang wali .,1,,,,,,,
😃😃😃,1,,,,,,,
deepika padukone ne Rani padmavati ka naam kharab Kiya ..??? gajedi,0,,,,,,,
Boycott bollywod chutiyapa,0,,,,,,,
"शोविक ,दीदी ने कांड कर दिया था इसलिए पकड़ा गया 😅😅",1,,,,,,,
Dheree dheree saare Bollywood mafias k naam aynge.  Koi nhi bachega.,0,,,,,,,
Justice for SSR.. BOYCOTT BOLLYWOOD,1,,,,,,,
Ye log kyu Rhea ko support kr rhi thi ab sab jaan chuke h,0,,,,,,,
Isiliye Rhea ko support kar rahithi. Who ever supports Rhea all are her customers,0,,,,,,,
7 Saheliyan khadi khadi Dhuna udaye ghadi ghadi !!!!! Song perfectly fits now !😃,0,,,,,,,
Justice for ssr and disha,1,,,,,,,
Next name awaiting,1,,,,,,,
Hum ton phele he bola tha,1,,,,,,,
Bollywood Mein Jawaan Ho Ya Budiya Sub ki Pasand Hai Pudiya 😂😂😂😂,0,,,,,,,
Yr itni achhi actress yr feeling sad for her,1,,,,,,,
Omg 😆 this lady really unbelievable,1,,,,,,,
Hahaha very nice,1,,,,,,,
Diya mirza 😳😳😳😳😳,0,,,,,,,
Yeh achnak Sara bollywodd aya drugs actors ke support main Sushant ke time kaha tha ?Anuraag ko support ker rahe hain yeh Bolywod tab Kaha jab Sushant pe metoo ka allegations laga tha?,0,,,,,,,
तभी ये लेडी अनुराग कश्यप को सपोर्ट कर रही थी 😂😂😂😂😂,1,,,,,,,
Ak no. I ki nshairdi gddar hai😠,0,,,,,,,
Dipika make up ki dukan,1,,,,,,,
bahii pehly tu ratta mar lai yr fir batna hum sab ko,1,,,,,,,
Deepeka ne film mein Jo apne desh ke liye apne desh bolrahi hey usko like nahi karti,0,,,,,,,
"Drugs Bollywood mein India hi de India Ka paisa India mein rahenga bahar Ka desh kiun lekar Nahi  jayga Bollywood ke easy Hoga unsocail activities ko control Karna hai ,jiske hast mein grugs ke paisa deta Hsi India ko world ke good ko hate karte hai",0,,,,,,,
Deepika as a fake as how in screen,1,,,,,,,
"On what ground AIIMS had declared it a suicide.
Are they just okayed koopars report or they had given reasons for declearing it a suicide.
Had they answered the belt mark formation, round mark like burn on sushants kneck.
Also the reason for irregular extended shape of his right leg as vesible in images, difference in his both eye lid. Mark on his, most probably, right eye.",1,,,,,,,
"2:47 ""amendment"" of suicide ni, ""abetment"" to suicide bolte  h.",1,,,,,,,
I think both hash nd weed hs affected her brain ..,0,,,,,,,
Agar Republic or Times now ne already news batayi hai to wo hi news ke liye tu video kyon bana raha ha....viewers ka time waste karte ho...faltu admi...,1,,,,,,,
Sir...good👍 job,0,,,,,,,
Usko eek cigarettes roll karao,1,,,,,,,
Aap bahut honest se baat karte hai. Thank-you. 🙏🏻,1,,,,,,,
"नशा करने के बाद हि गयी थी दिपीका दिली छपाक करने , समाज को पागल समज रखा है फिल्म इंडस्ट्री ने ,हम तो बहिष्कार करते है",1,,,,,,,
Mashoor tere nasedi ki kahani hogai..😂😂,0,,,,,,,
Jail me dalo.deyr kis bat ki.,0,,,,,,,
"This is hilarious instead of saying you are a smoker you keep code words which portray you as a druggie,🤣😂 matlab kuch bhi",1,,,,,,,
"Kaun kaun Drugpike Padukone chappal marna chahte ho to like karo. ""Maal not weed na Hash na plZ"" buulshit",0,,,,,,,
Lawyer ne padhaya tha deepika padukone ko shikrate bolne ke liye  NCB ko par NCB ko bhi question puchna chahiye chat m mention to nhi tha shikrate ka tab to maal mtlb drug bhi ho skta h ......,0,,,,,,,
बेकार की बातें,1,,,,,,,
Sir can you please cover Saahil Chowdhary arrest. He is a journalist who covered SSR CASE. Meme police has arrested him for no reason and all his videos are deleted.,1,,,,,,,
"What high society females do not know what Weed n Hash is 
Salman bhai u havent trained them properly  
Pls coduct proper classes 
After all u R the BIG BOSS 
Ab ye CBD OIL KYA HEIN 
pls teach them or they will tell CBI that they thought it was cooking oil 
They r making a FOOL OF THEMSELVES",1,,,,,,,
Sir apki yeh research aur news bahat effective sabit honge mere future ke liye.... hum desh basi aur yuva pidhi ko yeh janna bahat jaruri hai ki dipika kis brand ki chutta piti hai....sara kitne amount ka drug consume karte hai...Rhea ki drug dealing se desh ki economy par kya asar padha hai... yeh hume janna chaiye....future mein bachcho ko history book mein yeh hi history rahegi.... aap news banate raho ... kya pata bachcho ko usse UPSC ki PSC ki question mil jaye..... raste ki paan ki dukan ke peeche gaanja bikta hai...60 Rs packet mein... Daru ki shop bolte road side pe signboard hai... lockdown ki economy bachane ke liye sarab ki dukan ko hal banaya jata hai... desi daaru ki thek har nukkar mein mil jata hai... college student pocket money se daaru ..gaanja... sab afford kar sakte hai... but Drugs lete hai amir ke bachche... unko drug lene se kya fark padhega hum jaiso ko...jab ki daaru ki thek aur cigarette pe sarkar koi rok nhi laga pate.... aur sab se badhe chu***tiye tum log hote ho... insaan ko gum rah karne mein... dipika kuch bhi kare...Rhea kuch bhi kare...aam insan ka kya...Economy doob chuki hai...aam adhmi marne ki kagar pe hai... bachcha chutta foonk rahe hai...  adhi raat ko daaru peeke rickshaw wala apni biwi ko marta hai.... iss pe koi awaz uthti hai??? Baandh hua daaru ki thek?? UP mein Manisha ko rape ke chalte maar dia...tere baap kya kya jayega??? Jayega toh hum aam insaan ko... dipika...sara..Rhea... yeh drung le..chhore...usse humko kya??? Uski picture hum dekhenge tum dekho ge...woh amir hoti jayegi...nashe ki lat lagegi toh 1 mahina rehab hoke ayegi... tujhe kya lagta hai police nhi janti black mein maal kaha bikti hai... insan ko bas ek trend pakda do...aur janta uske piche bhag..chahe woh apne matlb ki ho ya na ho.... Nasha chiz ko hi india se ban karna chaiye...jitna khatarnak drun hum aam insaano ke liye usse kahi jyaga yeh sasti sarab..cigarette aur weed hai aam yuva ke liye...huram ke pille tujhe aam insan aur uski bachcho ki parwa nhi aya dipika aur sara ko leke...possible hai toh isko trend bana ##NO ALCHOHOL...NO TOBACCO ## ... SORRY reader apko agar meri baat galat lage toh,1,,,,,,,
boycott bollywood,0,,,,,,,
Omg 😣😣😣she is my favourite actress but koi na kangana hei na 💕💕,0,,,,,,,
Vo NCB ka bevakuf bana rhi h or NCB kya bevakuf ban rhi h kya.,0,,,,,,,
https://youtu.be/pBLx932D3NY,0,,,,,,,
"Justice for SSR, Justice for Disha.",0,,,,,,,
"Every thing is lockdown for ever ,, you penguin",0,,,,,,,
Druggy and khoony..,0,,,,,,,
"These actors are anti national. Only making money and destroying the culture of India. They should not at all be spared. Who ever it is , shahrukh should be punished and put behind bars. They are taking this nation's pride for granted. He is anti national .Is he working for pakistan and destroying the bollywood industry. I am happy and believe that BJP led MODI govt. will work hard for the development of india. The govt is focused to clean INDIA from dirth and dust .",0,,,,,,,
only republic,1,,,,,,,
choot bol raha hai tu,0,,,,,,,
Autopsy bij huvi ki nahi Kya proof? When Time of Death mentioned he nahi? I don’t trust them..shuru se he 420 ka kaam huva hai..sab k sab SSR k criminals hai aur sabko ander karna chahiye1) SSR k room mates2) workers 3)watchman se lekar cook tak 4)Rhea n her family 5) Hospital Cooper 6)Doctors joh Autopsy kiye 6)Sandeep n pithani 7)Mumbai police n foreign sic team Joh examine n investigate kiye not properly 8)agar party huvi toh Kaun Kaun they? 9) society Jahan SSR k ghar they wahan ka CCTV Kyun gayab????? Yeh sab k sab ko pakad kar 420 joh kiye hai 3rd degree ka treatment doh aur link karo tally karo sabke connections ki tab jaakar Kuch toh conclusions aaega....Vaise agar suicide hota toh Autopsy ka time of death hota yeh basic hai koi bhi doctors 🥼 yeh galati kar he nahi sakta jab tak koi bade politicians ka order na ho gumrah karne k liye..sab public samajh rahe hai..pandemic situations hai Isiliye social distancing n protocols ko samjhte huve protest nahi kar rahe hai..par sehne ka bhi Ek limit hoti hai..Joh ki tutne ka status mèh hai..we want the final conclusion n report of pending unnatural death of our unsolved SSR case..#justice4SSR,1,,,,,,,
Unlogon ko clean chit Kyun diya gaya😞🤦🏻‍♀️,0,,,,,,,
Ncb ko wo bewkoof bna rahi hai,1,,,,,,,
Aap apni story dusro se kyu copy karte ho. Khud pata kara karo kya sach hai and kya nahi,1,,,,,,,
Personal phone kaha diy hoga kamino ne,0,,,,,,,
Wo khud Anparh hai jo dusre ko bewkuf samajh rahi hai ki esi baatein kr rahi hai,0,,,,,,,
Ghatiya bollywood...inki movies inko hi dekhne do..dur raho ase ghatiya bollywood se warna humare life or future generation ki life kharab hogi,1,,,,,,,
"Sir aap uss tarah ki comments ki paravah naa karein, bas aap sachhi khabar hum tak pahunchaye......aur video ka jo tittle hai woh sahi ho, is per dhyan dein...🙏",0,,,,,,,
Payment she must have paid will expose her there are no cigarettes so expensive,0,,,,,,,
मोदी जी आपसे  मेरी विनती है इन दरिंदो को छोड़ना नहीं है  इन लोगो ने युवा जनरेशन को तबाह कर दिया है 😭😭😭,0,,,,,,,
"Guys Save Sahil Chaudhary! He jeopardize his own life for the  sake of SSR. He is truly fearless and genuinely upfront 👌. And pls 🙏  keep fighting for SSR, boycott Bollywood nepotism, boycott star kids .  Time is constantly passing one moment fast upon other. That's why it is so important to press forward boldly and race your voice to fight and eliminate dadagiri of Bollywood and political violence .. jay hind 🙏",0,,,,,,,
"Guys Save Sahil Chaudhary! He jeopardize his own life for the  sake of SSR. He is truly fearless and genuinely upfront 👌. And pls 🙏  keep fighting for SSR, boycott Bollywood nepotism, boycott star kids .  Time is constantly passing one moment fast upon other. That's why it is so important to press forward boldly and race your voice to fight and eliminate dadagiri of Bollywood and political violence",1,,,,,,,
Boycott Bollywood,1,,,,,,,
https://youtu.be/yiH3y7xz0hk,0,,,,,,,
Please release  interrogative recording of these actress and let the whole nation see their hypocrisy clearly.,1,,,,,,,
And what about lingature mark,1,,,,,,,
Sir me pehle apka bohot respect karta tha...lekin aap jo views k liye without any proof sirf rumour par  hate spread kar rahe ho ye thik nehi hain sir....Kash aap logo ka itna serious journalism desh k Kishan k liye karte....Aur desh k Unemployed youth k liye karte jinko bewakoof banake paisa kama rehe ho to Sayeed sabka bhala hota....Lekin aap karoge kiyu???Modi jiki jo Ram hain uska bhakt ho aap.. Sushant k maut se to Bihar election ko faida milega....Bas apko pehchan ne me thodi galti kar di thi...,1,,,,,,,
Drugs are cigratte and cigratte are chewing gum niw,1,,,,,,,
Ranveer and Deepika are now brother and sister,0,,,,,,,
Hash is small cigratte and ranveer is Bhai,0,,,,,,,
"Kamini Kanya. 
Isliyey Van Diesel se pura body sikai karai thee.",0,,,,,,,
"Game तो  बहुत हो रहा है, न्यूज़ कम देते हो views देने में ज्यादा दिलचस्पी  लगती है।",1,,,,,,,
Shame to see a public role model..allegdly lying if proven..shame. liars am.ashamed we look up to these people and spend our money on their movies,1,,,,,,,
"Ciggrete itni durlabh vastu kbse ho gyi itne code words aur mangwani parti hai itne khufiya trike se ye sach mai film samj rahi hai kya reality ko 
Bhot kamal ki mahila hai.",0,,,,,,,
Justice to milkr rahega SSR ko,1,,,,,,,
Jay hind Jay Sri Ram salute hai Bhai,0,,,,,,,
